# Chi2 Rg SupportVolume
6.18141e+04 1.35010e+02 9.32066e+06
4.31991e+00 1.29372e+02 9.32066e+06
4.23577e+00 1.25081e+02 9.32066e+06
4.15264e+00 1.21363e+02 9.32066e+06
4.06914e+00 1.18135e+02 9.32066e+06
3.98634e+00 1.15256e+02 9.32066e+06
3.90578e+00 1.12703e+02 9.32066e+06
3.82836e+00 1.10462e+02 9.32066e+06
3.75384e+00 1.08470e+02 9.32066e+06
3.68195e+00 1.06659e+02 9.32066e+06
3.61248e+00 1.04996e+02 9.32066e+06
3.54525e+00 1.03458e+02 9.32066e+06
3.47997e+00 1.02014e+02 9.32066e+06
3.41648e+00 1.00659e+02 9.32066e+06
3.35444e+00 9.93836e+01 9.32066e+06
3.29396e+00 9.81756e+01 9.32066e+06
3.23511e+00 9.70231e+01 9.32066e+06
3.17792e+00 9.59184e+01 9.32066e+06
3.12201e+00 9.48546e+01 9.32066e+06
3.06768e+00 9.38286e+01 9.32066e+06
3.01474e+00 9.28361e+01 9.32066e+06
2.96296e+00 9.18793e+01 9.32066e+06
2.91243e+00 9.09527e+01 9.32066e+06
2.86305e+00 9.00629e+01 9.32066e+06
2.81486e+00 8.92007e+01 9.32066e+06
2.76787e+00 8.83686e+01 9.32066e+06
2.72199e+00 8.75649e+01 9.32066e+06
2.67724e+00 8.67868e+01 9.32066e+06
2.63369e+00 8.60326e+01 9.32066e+06
2.59122e+00 8.53001e+01 9.32066e+06
2.54962e+00 8.45850e+01 9.32066e+06
2.50884e+00 8.38917e+01 9.32066e+06
2.46902e+00 8.32199e+01 9.32066e+06
2.43007e+00 8.25697e+01 9.32066e+06
2.39187e+00 8.19364e+01 9.32066e+06
2.35435e+00 8.13194e+01 9.32066e+06
2.31758e+00 8.07188e+01 9.32066e+06
2.28148e+00 8.01314e+01 9.32066e+06
2.24608e+00 7.95581e+01 9.32066e+06
2.21139e+00 7.89959e+01 9.32066e+06
2.17754e+00 7.84489e+01 9.32066e+06
2.14441e+00 7.79152e+01 9.32066e+06
2.11191e+00 7.73929e+01 9.32066e+06
2.08005e+00 7.68831e+01 9.32066e+06
2.04880e+00 7.63858e+01 9.32066e+06
2.01807e+00 7.58998e+01 9.32066e+06
1.98790e+00 7.54231e+01 9.32066e+06
1.95827e+00 7.49546e+01 9.32066e+06
1.92913e+00 7.44956e+01 9.32066e+06
1.90050e+00 7.40468e+01 9.32066e+06
1.87238e+00 7.36076e+01 9.32066e+06
1.84482e+00 7.31775e+01 9.32066e+06
1.81779e+00 7.27552e+01 9.32066e+06
1.79123e+00 7.23395e+01 9.32066e+06
1.76510e+00 7.19304e+01 9.32066e+06
1.73945e+00 7.15301e+01 9.32066e+06
1.71416e+00 7.11368e+01 9.32066e+06
1.68925e+00 7.07487e+01 9.32066e+06
1.66475e+00 7.03661e+01 9.32066e+06
1.64068e+00 6.99894e+01 9.32066e+06
1.61701e+00 6.96190e+01 9.32066e+06
1.59373e+00 6.92539e+01 9.32066e+06
1.57083e+00 6.88954e+01 9.32066e+06
1.54828e+00 6.85436e+01 9.32066e+06
1.52608e+00 6.81967e+01 9.32066e+06
1.50428e+00 6.78556e+01 9.32066e+06
1.48283e+00 6.75209e+01 9.32066e+06
1.46173e+00 6.71917e+01 9.32066e+06
1.44096e+00 6.68672e+01 9.32066e+06
1.42048e+00 6.65471e+01 9.32066e+06
1.40031e+00 6.62323e+01 9.32066e+06
1.38050e+00 6.59219e+01 9.32066e+06
1.36101e+00 6.56151e+01 9.32066e+06
1.34189e+00 6.53135e+01 9.32066e+06
1.32306e+00 6.50165e+01 9.32066e+06
1.30455e+00 6.47240e+01 9.32066e+06
1.28634e+00 6.44352e+01 9.32066e+06
1.26842e+00 6.41505e+01 9.32066e+06
1.25077e+00 6.38693e+01 9.32066e+06
1.23337e+00 6.35913e+01 9.32066e+06
1.21622e+00 6.33157e+01 9.32066e+06
1.19933e+00 6.30427e+01 9.32066e+06
1.18273e+00 6.27733e+01 9.32066e+06
1.16642e+00 6.25077e+01 9.32066e+06
1.15036e+00 6.22457e+01 9.32066e+06
1.13462e+00 6.19879e+01 9.32066e+06
1.11909e+00 6.17328e+01 9.32066e+06
1.10380e+00 6.14805e+01 9.32066e+06
1.08875e+00 6.12312e+01 9.32066e+06
1.07395e+00 6.09850e+01 9.32066e+06
1.05936e+00 6.07415e+01 9.32066e+06
1.04498e+00 6.04997e+01 9.32066e+06
1.03087e+00 6.02608e+01 9.32066e+06
1.01697e+00 6.00250e+01 9.32066e+06
1.00330e+00 5.97922e+01 9.32066e+06
9.89853e-01 5.95621e+01 9.32066e+06
9.76672e-01 5.93355e+01 9.32066e+06
9.63718e-01 5.91114e+01 9.32066e+06
9.50979e-01 5.88900e+01 9.32066e+06
9.38435e-01 5.86713e+01 9.32066e+06
9.26096e-01 5.84549e+01 9.32066e+06
9.13968e-01 5.82411e+01 9.32066e+06
9.02064e-01 5.80299e+01 9.32066e+06
8.90363e-01 5.78209e+01 9.32066e+06
8.78851e-01 5.76137e+01 9.32066e+06
8.67530e-01 5.74089e+01 9.32066e+06
8.56380e-01 5.72064e+01 9.32066e+06
8.45389e-01 5.70066e+01 9.32066e+06
8.34561e-01 5.68090e+01 9.32066e+06
8.23887e-01 5.66133e+01 9.32066e+06
8.13382e-01 5.64202e+01 9.32066e+06
8.03019e-01 5.62291e+01 9.32066e+06
7.92812e-01 5.60399e+01 9.32066e+06
7.82746e-01 5.58527e+01 9.32066e+06
7.72810e-01 5.56675e+01 9.32066e+06
7.63042e-01 5.54846e+01 9.32066e+06
7.53449e-01 5.53048e+01 9.32066e+06
7.43993e-01 5.51270e+01 9.32066e+06
7.34692e-01 5.49511e+01 9.32066e+06
7.25523e-01 5.47770e+01 9.32066e+06
7.16535e-01 5.46053e+01 9.32066e+06
7.07699e-01 5.44352e+01 9.32066e+06
6.98994e-01 5.42668e+01 9.32066e+06
6.90422e-01 5.41004e+01 9.32066e+06
6.81988e-01 5.39357e+01 9.32066e+06
6.73693e-01 5.37727e+01 9.32066e+06
6.65529e-01 5.36117e+01 9.32066e+06
6.57487e-01 5.34518e+01 9.32066e+06
6.49576e-01 5.32933e+01 9.32066e+06
6.41799e-01 5.31368e+01 9.32066e+06
6.34156e-01 5.29827e+01 9.32066e+06
6.26635e-01 5.28304e+01 9.32066e+06
6.19222e-01 5.26793e+01 9.32066e+06
6.11924e-01 5.25295e+01 9.32066e+06
6.04745e-01 5.23813e+01 9.32066e+06
5.97687e-01 5.22351e+01 9.32066e+06
5.90727e-01 5.20908e+01 9.32066e+06
5.83890e-01 5.19481e+01 9.32066e+06
5.77153e-01 5.18066e+01 9.32066e+06
5.70509e-01 5.16663e+01 9.32066e+06
5.63984e-01 5.15277e+01 9.32066e+06
5.57550e-01 5.13906e+01 9.32066e+06
5.51218e-01 5.12553e+01 9.32066e+06
5.44997e-01 5.11217e+01 9.32066e+06
5.38865e-01 5.09896e+01 9.32066e+06
5.32827e-01 5.08590e+01 9.32066e+06
5.26858e-01 5.07291e+01 9.32066e+06
5.20972e-01 5.06004e+01 9.32066e+06
5.15170e-01 5.04730e+01 9.32066e+06
5.09467e-01 5.03469e+01 9.32066e+06
5.03846e-01 5.02220e+01 9.32066e+06
4.98309e-01 5.00986e+01 9.32066e+06
4.92864e-01 4.99768e+01 9.32066e+06
4.87511e-01 4.98561e+01 9.32066e+06
4.82235e-01 4.97367e+01 9.32066e+06
4.77028e-01 4.96182e+01 9.32066e+06
4.71909e-01 4.95011e+01 9.32066e+06
4.66858e-01 4.93850e+01 9.32066e+06
4.61881e-01 4.92697e+01 9.32066e+06
4.56977e-01 4.91552e+01 9.32066e+06
4.52145e-01 4.90418e+01 9.32066e+06
4.47383e-01 4.89296e+01 9.32066e+06
4.42687e-01 4.88189e+01 9.32066e+06
4.38066e-01 4.87092e+01 9.32066e+06
4.33500e-01 4.86003e+01 9.32066e+06
4.29007e-01 4.84929e+01 9.32066e+06
4.24600e-01 4.83869e+01 9.32066e+06
4.20265e-01 4.82820e+01 9.32066e+06
4.15989e-01 4.81781e+01 9.32066e+06
4.11769e-01 4.80751e+01 9.32066e+06
4.07605e-01 4.79732e+01 9.32066e+06
4.03492e-01 4.78723e+01 9.32066e+06
3.99438e-01 4.77726e+01 9.32066e+06
3.95448e-01 4.76741e+01 9.32066e+06
3.91515e-01 4.75765e+01 9.32066e+06
3.87637e-01 4.74798e+01 9.32066e+06
3.83814e-01 4.73841e+01 9.32066e+06
3.80036e-01 4.72891e+01 9.32066e+06
3.76315e-01 4.71946e+01 9.32066e+06
3.72649e-01 4.71007e+01 9.32066e+06
3.69039e-01 4.70078e+01 9.32066e+06
3.65481e-01 4.69156e+01 9.32066e+06
3.61962e-01 4.68240e+01 9.32066e+06
3.58490e-01 4.67333e+01 9.32066e+06
3.55075e-01 4.66434e+01 9.32066e+06
3.51700e-01 4.65541e+01 9.32066e+06
3.48369e-01 4.64656e+01 9.32066e+06
3.45076e-01 4.63776e+01 9.32066e+06
3.41825e-01 4.62903e+01 9.32066e+06
3.38617e-01 4.62039e+01 9.32066e+06
3.35443e-01 4.61182e+01 9.32066e+06
3.32308e-01 4.60333e+01 9.32066e+06
3.29210e-01 4.59490e+01 9.32066e+06
3.26154e-01 4.58653e+01 9.32066e+06
3.23140e-01 4.57824e+01 9.32066e+06
3.20168e-01 4.57006e+01 9.32066e+06
3.17247e-01 4.56202e+01 9.32066e+06
3.14367e-01 4.55406e+01 9.32066e+06
3.11521e-01 4.54614e+01 9.32066e+06
3.08717e-01 4.53831e+01 9.32066e+06
3.05953e-01 4.53057e+01 9.32066e+06
3.03228e-01 4.52291e+01 9.32066e+06
3.00546e-01 4.51533e+01 9.32066e+06
2.97900e-01 4.50782e+01 9.32066e+06
2.95287e-01 4.50038e+01 9.32066e+06
2.92705e-01 4.49298e+01 9.32066e+06
2.90160e-01 4.48566e+01 9.32066e+06
2.87652e-01 4.47840e+01 9.32066e+06
2.85170e-01 4.47119e+01 9.32066e+06
2.82713e-01 4.46401e+01 9.32066e+06
2.80287e-01 4.45689e+01 9.32066e+06
2.77891e-01 4.44982e+01 9.32066e+06
2.75521e-01 4.44279e+01 9.32066e+06
2.73177e-01 4.43581e+01 9.32066e+06
2.70861e-01 4.42887e+01 9.32066e+06
2.68571e-01 4.42200e+01 9.32066e+06
2.66313e-01 4.41521e+01 9.32066e+06
2.64082e-01 4.40846e+01 9.32066e+06
2.61879e-01 4.40178e+01 9.32066e+06
2.59704e-01 4.39515e+01 9.32066e+06
2.57554e-01 4.38856e+01 9.32066e+06
2.55435e-01 4.38205e+01 9.32066e+06
2.53342e-01 4.37560e+01 9.32066e+06
2.51276e-01 4.36922e+01 9.32066e+06
2.49233e-01 4.36286e+01 9.32066e+06
2.47216e-01 4.35655e+01 9.32066e+06
2.45222e-01 4.35029e+01 9.32066e+06
2.43248e-01 4.34409e+01 9.32066e+06
2.41292e-01 4.33792e+01 9.32066e+06
2.39357e-01 4.33180e+01 9.32066e+06
2.37440e-01 4.32572e+01 9.32066e+06
2.35544e-01 4.31968e+01 9.32066e+06
2.33668e-01 4.31368e+01 9.32066e+06
2.31815e-01 4.30772e+01 9.32066e+06
2.29987e-01 4.30181e+01 9.32066e+06
2.28182e-01 4.29598e+01 9.32066e+06
2.26396e-01 4.29018e+01 9.32066e+06
2.24630e-01 4.28443e+01 9.32066e+06
2.22885e-01 4.27873e+01 9.32066e+06
2.21158e-01 4.27307e+01 9.32066e+06
2.19450e-01 4.26744e+01 9.32066e+06
2.17759e-01 4.26185e+01 9.32066e+06
2.16085e-01 4.25629e+01 9.32066e+06
2.14428e-01 4.25077e+01 9.32066e+06
2.12790e-01 4.24529e+01 9.32066e+06
2.11170e-01 4.23986e+01 9.32066e+06
2.09567e-01 4.23447e+01 9.32066e+06
2.07979e-01 4.22911e+01 9.32066e+06
2.06404e-01 4.22378e+01 9.32066e+06
2.04846e-01 4.21849e+01 9.32066e+06
2.03306e-01 4.21326e+01 9.32066e+06
2.01783e-01 4.20808e+01 9.32066e+06
2.00274e-01 4.20292e+01 9.32066e+06
1.98783e-01 4.19780e+01 9.32066e+06
1.97308e-01 4.19271e+01 9.32066e+06
1.95852e-01 4.18765e+01 9.32066e+06
1.94417e-01 4.18265e+01 9.32066e+06
1.92996e-01 4.17769e+01 9.32066e+06
1.91588e-01 4.17276e+01 9.32066e+06
1.90198e-01 4.16789e+01 9.32066e+06
1.88825e-01 4.16307e+01 9.32066e+06
1.87469e-01 4.15830e+01 9.32066e+06
1.86125e-01 4.15355e+01 9.32066e+06
1.84796e-01 4.14884e+01 9.32066e+06
1.83480e-01 4.14417e+01 9.32066e+06
1.82177e-01 4.13952e+01 9.32066e+06
1.80885e-01 4.13490e+01 9.32066e+06
1.79605e-01 4.13031e+01 9.32066e+06
1.78337e-01 4.12576e+01 9.32066e+06
1.77086e-01 4.12124e+01 9.32066e+06
1.75847e-01 4.11674e+01 9.32066e+06
1.74620e-01 4.11227e+01 9.32066e+06
1.73406e-01 4.10782e+01 9.32066e+06
1.72208e-01 4.10341e+01 9.32066e+06
1.71022e-01 4.09903e+01 9.32066e+06
1.69849e-01 4.09469e+01 9.32066e+06
1.68690e-01 4.09040e+01 9.32066e+06
1.67540e-01 4.08614e+01 9.32066e+06
1.66401e-01 4.08190e+01 9.32066e+06
1.65276e-01 4.07771e+01 9.32066e+06
1.64162e-01 4.07356e+01 9.32066e+06
1.63059e-01 4.06942e+01 9.32066e+06
1.61967e-01 4.06532e+01 9.32066e+06
1.60885e-01 4.06124e+01 9.32066e+06
1.59815e-01 4.05719e+01 9.32066e+06
1.58753e-01 4.05316e+01 9.32066e+06
1.57699e-01 4.04915e+01 9.32066e+06
